time_h,type,volume,well,OD600,sample,strain,mean,corrected
17.921388888888888,free,100,D5,0.15344,ff_21_b,f199,0.111192,0.042247999999999994
17.921388888888888,free,100,E6,0.21421,fr_21_c,rep2,0.111192,0.10301800000000001
17.921388888888888,free,100,C5,0.15801,ff_21_a,f199,0.111192,0.04681800000000001
17.921388888888888,free,100,D4,0.095388,fr_11_b,rep2,0.111192,0
17.921388888888888,free,100,D3,0.086144,ff_11_b,f199,0.111192,0
17.921388888888888,free,200,C2,0.26541,fr_22_a,rep2,0.12904,0.13637
17.921388888888888,free,200,D2,0.27901,fr_22_b,rep2,0.12904,0.14997
17.921388888888888,free,200,D1,0.19368,ff_22_b,f199,0.12904,0.06464
17.921388888888888,free,200,E1,0.18724,ff_22_c,f199,0.12904,0.0582
17.921388888888888,free,200,E2,0.22066,fr_22_c,rep2,0.12904,0.09162000000000001
17.921388888888888,free,200,C1,0.18011,ff_22_a,f199,0.12904,0.051070000000000004
18.272777777777776,bead,100,G5,0.27791,bf_21_b,f199,0.3147575,0
18.272777777777776,bead,100,H4,0.38039,br_11_c,rep2,0.3147575,0.06563249999999998
18.272777777777776,bead,100,G4,0.18424,br_11_b,rep2,0.3147575,0
18.272777777777776,bead,100,H6,0.19308,br_21_c,rep2,0.3147575,0
18.272777777777776,bead,100,H5,0.30579,bf_21_c,f199,0.3147575,0
18.272777777777776,bead,100,F4,0.45763,br_11_a,rep2,0.3147575,0.14287249999999996
18.272777777777776,bead,100,F6,0.31092,br_21_a,rep2,0.3147575,0
18.272777777777776,bead,100,H3,0.58342,bf_11_c,f199,0.3147575,0.2686625
18.272777777777776,bead,100,G3,0.46339,bf_11_b,f199,0.3147575,0.1486325
18.272777777777776,bead,100,F5,0.34435,bf_21_a,f199,0.3147575,0.029592499999999966
18.272777777777776,bead,100,F3,0.45165,bf_11_a,f199,0.3147575,0.13689249999999997
18.272777777777776,bead,100,G6,0.38074,br_21_b,rep2,0.3147575,0.0659825
18.272777777777776,bead,200,G2,0.59682,br_22_b,rep2,0.66852,0
18.272777777777776,bead,200,H2,0.54423,br_22_c,rep2,0.66852,0
18.272777777777776,bead,200,G1,0.73124,bf_22_b,f199,0.66852,0.06272
18.272777777777776,bead,200,F2,0.53592,br_22_a,rep2,0.66852,0
18.272777777777776,bead,200,F1,0.77724,bf_22_a,f199,0.66852,0.10872000000000004
18.272777777777776,bead,200,H1,0.72581,bf_22_c,f199,0.66852,0.05728999999999995
18.272777777777776,free,100,C6,0.21707,fr_21_a,rep2,0.1094535,0.10761650000000002
18.272777777777776,free,100,E4,0.10617,fr_11_c,rep2,0.1094535,0
18.272777777777776,free,100,D6,0.22618,fr_21_b,rep2,0.1094535,0.1167265
18.272777777777776,free,100,D4,0.092637,fr_11_b,rep2,0.1094535,0
18.272777777777776,free,100,E5,0.1992,ff_21_c,f199,0.1094535,0.08974649999999999
18.272777777777776,free,100,C3,0.084519,ff_11_a,f199,0.1094535,0
18.272777777777776,free,100,C5,0.15566,ff_21_a,f199,0.1094535,0.0462065
18.272777777777776,free,100,E6,0.22074,fr_21_c,rep2,0.1094535,0.1112865
18.272777777777776,free,100,D5,0.15199,ff_21_b,f199,0.1094535,0.04253649999999999
18.272777777777776,free,100,D3,0.083956,ff_11_b,f199,0.1094535,0
18.272777777777776,free,100,C4,0.10729,fr_11_a,rep2,0.1094535,0
18.272777777777776,free,100,E3,0.082925,ff_11_c,f199,0.1094535,0
18.272777777777776,free,200,D2,0.28717,fr_22_b,rep2,0.128235,0.158935
18.272777777777776,free,200,D1,0.19436,ff_22_b,f199,0.128235,0.06612500000000002
18.272777777777776,free,200,C1,0.17831,ff_22_a,f199,0.128235,0.05007500000000001
18.272777777777776,free,200,E1,0.18941,ff_22_c,f199,0.128235,0.06117500000000001
18.272777777777776,free,200,C2,0.27538,fr_22_a,rep2,0.128235,0.14714500000000003
18.272777777777776,free,200,E2,0.22856,fr_22_c,rep2,0.128235,0.10032500000000003
18.624166666666667,bead,100,H5,0.31654,bf_21_c,f199,0.3075875,0.008952499999999974
18.624166666666667,bead,100,G4,0.17958,br_11_b,rep2,0.3075875,0
18.624166666666667,bead,100,F3,0.46159,bf_11_a,f199,0.3075875,0.1540025
18.624166666666667,bead,100,H6,0.18634,br_21_c,rep2,0.3075875,0
18.624166666666667,bead,100,H3,0.56212,bf_11_c,f199,0.3075875,0.25453249999999994
18.624166666666667,bead,100,G6,0.38092,br_21_b,rep2,0.3075875,0.07333249999999997
18.624166666666667,bead,100,F4,0.46059,br_11_a,rep2,0.3075875,0.15300249999999999
18.624166666666667,bead,100,G3,0.46682,bf_11_b,f199,0.3075875,0.1592325
18.624166666666667,bead,100,G5,0.28767,bf_21_b,f199,0.3075875,0
18.624166666666667,bead,100,F6,0.30881,br_21_a,rep2,0.3075875,0.0012224999999999597
18.624166666666667,bead,100,F5,0.32349,bf_21_a,f199,0.3075875,0.015902499999999986
18.624166666666667,bead,100,H4,0.39012,br_11_c,rep2,0.3075875,0.08253250000000001
18.624166666666667,bead,200,H2,0.56352,br_22_c,rep2,0.6688350000000001,0
18.624166666666667,bead,200,F2,0.54602,br_22_a,rep2,0.6688350000000001,0
18.624166666666667,bead,200,H1,0.73763,bf_22_c,f199,0.6688350000000001,0.06879499999999994
18.624166666666667,bead,200,F1,0.79183,bf_22_a,f199,0.6688350000000001,0.12299499999999997
18.624166666666667,bead,200,G2,0.60174,br_22_b,rep2,0.6688350000000001,0
18.624166666666667,bead,200,G1,0.73285,bf_22_b,f199,0.6688350000000001,0.06401499999999993
18.624166666666667,free,100,C5,0.15477,ff_21_a,f199,0.10754875,0.04722124999999999
18.624166666666667,free,100,E4,0.10578,fr_11_c,rep2,0.10754875,0
18.624166666666667,free,100,D4,0.090794,fr_11_b,rep2,0.10754875,0
18.624166666666667,free,100,D6,0.23277,fr_21_b,rep2,0.10754875,0.12522125
18.624166666666667,free,100,D3,0.081662,ff_11_b,f199,0.10754875,0
18.624166666666667,free,100,D5,0.15111,ff_21_b,f199,0.10754875,0.043561249999999996
18.624166666666667,free,100,C6,0.22226,fr_21_a,rep2,0.10754875,0.11471125000000001
18.624166666666667,free,100,C4,0.1055,fr_11_a,rep2,0.10754875,0
18.624166666666667,free,100,E3,0.081919,ff_11_c,f199,0.10754875,0
18.624166666666667,free,100,E6,0.22871,fr_21_c,rep2,0.10754875,0.12116125
18.624166666666667,free,100,C3,0.083525,ff_11_a,f199,0.10754875,0
18.624166666666667,free,100,E5,0.19855,ff_21_c,f199,0.10754875,0.09100125
18.624166666666667,free,200,E1,0.18763,ff_22_c,f199,0.12680999999999998,0.06082000000000001
18.624166666666667,free,200,D2,0.29699,fr_22_b,rep2,0.12680999999999998,0.17018
18.624166666666667,free,200,C1,0.17896,ff_22_a,f199,0.12680999999999998,0.05215000000000003
18.624166666666667,free,200,C2,0.28666,fr_22_a,rep2,0.12680999999999998,0.15985000000000005
18.624166666666667,free,200,D1,0.19584,ff_22_b,f199,0.12680999999999998,0.06903000000000001
18.624166666666667,free,200,E2,0.23725,fr_22_c,rep2,0.12680999999999998,0.11044000000000001
18.975555555555555,bead,100,F3,0.47529,bf_11_a,f199,0.30091999999999997,0.17437000000000002
18.975555555555555,bead,100,F4,0.48056,br_11_a,rep2,0.30091999999999997,0.17964000000000002
18.975555555555555,bead,100,G6,0.39392,br_21_b,rep2,0.30091999999999997,0.09300000000000003
18.975555555555555,bead,100,H6,0.18956,br_21_c,rep2,0.30091999999999997,0
18.975555555555555,bead,100,G5,0.29941,bf_21_b,f199,0.30091999999999997,0
18.975555555555555,bead,100,F6,0.30464,br_21_a,rep2,0.30091999999999997,0.0037200000000000566
18.975555555555555,bead,100,F5,0.32587,bf_21_a,f199,0.30091999999999997,0.024950000000000028
18.975555555555555,bead,100,H3,0.54568,bf_11_c,f199,0.30091999999999997,0.2447600000000001
18.975555555555555,bead,100,H5,0.31705,bf_21_c,f199,0.30091999999999997,0.016130000000000033
18.975555555555555,bead,100,G3,0.46433,bf_11_b,f199,0.30091999999999997,0.16341000000000006
18.975555555555555,bead,100,H4,0.4015,br_11_c,rep2,0.30091999999999997,0.10058000000000006
18.975555555555555,bead,100,G4,0.18211,br_11_b,rep2,0.30091999999999997,0
18.975555555555555,bead,200,H2,0.58157,br_22_c,rep2,0.6651499999999999,0
18.975555555555555,bead,200,F2,0.55319,br_22_a,rep2,0.6651499999999999,0
18.975555555555555,bead,200,H1,0.74034,bf_22_c,f199,0.6651499999999999,0.07519000000000009
18.975555555555555,bead,200,G2,0.60547,br_22_b,rep2,0.6651499999999999,0
18.975555555555555,bead,200,F1,0.79934,bf_22_a,f199,0.6651499999999999,0.13419000000000014
18.975555555555555,bead,200,G1,0.73731,bf_22_b,f199,0.6651499999999999,0.07216000000000011
18.975555555555555,free,100,C4,0.10319,fr_11_a,rep2,0.105735,0
18.975555555555555,free,100,D3,0.080175,ff_11_b,f199,0.105735,0
18.975555555555555,free,100,D5,0.15215,ff_21_b,f199,0.105735,0.04641500000000001
18.975555555555555,free,100,D6,0.24159,fr_21_b,rep2,0.105735,0.135855
18.975555555555555,free,100,E4,0.10234,fr_11_c,rep2,0.105735,0
18.975555555555555,free,100,D4,0.088344,fr_11_b,rep2,0.105735,0
18.975555555555555,free,100,E3,0.079944,ff_11_c,f199,0.105735,0
18.975555555555555,free,100,C5,0.15384,ff_21_a,f199,0.105735,0.04810500000000001
18.975555555555555,free,100,E5,0.20183,ff_21_c,f199,0.105735,0.09609500000000001
18.975555555555555,free,100,E6,0.23696,fr_21_c,rep2,0.105735,0.131225
18.975555555555555,free,100,C3,0.081281,ff_11_a,f199,0.105735,0
18.975555555555555,free,100,C6,0.23309,fr_21_a,rep2,0.105735,0.127355
18.975555555555555,free,200,C1,0.17894,ff_22_a,f199,0.12611,0.05282999999999999
18.975555555555555,free,200,C2,0.29727,fr_22_a,rep2,0.12611,0.17115999999999998
18.975555555555555,free,200,E1,0.19164,ff_22_c,f199,0.12611,0.06553
18.975555555555555,free,200,D2,0.3093,fr_22_b,rep2,0.12611,0.18319000000000002
18.975555555555555,free,200,E2,0.24682,fr_22_c,rep2,0.12611,0.12071000000000001
18.975555555555555,free,200,D1,0.19491,ff_22_b,f199,0.12611,0.0688
19.326944444444443,bead,100,F3,0.48481,bf_11_a,f199,0.2944825,0.19032750000000004
19.326944444444443,bead,100,G6,0.40825,br_21_b,rep2,0.2944825,0.11376750000000002
19.326944444444443,bead,100,H5,0.31647,bf_21_c,f199,0.2944825,0.021987499999999993
19.326944444444443,bead,100,H6,0.19334,br_21_c,rep2,0.2944825,0
19.326944444444443,bead,100,F6,0.28932,br_21_a,rep2,0.2944825,0
19.326944444444443,bead,100,H4,0.41209,br_11_c,rep2,0.2944825,0.11760750000000003
19.326944444444443,bead,100,F5,0.32743,bf_21_a,f199,0.2944825,0.03294750000000002
19.326944444444443,bead,100,G5,0.28026,bf_21_b,f199,0.2944825,0
19.326944444444443,bead,100,G3,0.47867,bf_11_b,f199,0.2944825,0.1841875
19.326944444444443,bead,100,F4,0.49204,br_11_a,rep2,0.2944825,0.1975575
19.326944444444443,bead,100,G4,0.18535,br_11_b,rep2,0.2944825,0
19.326944444444443,bead,100,H3,0.51401,bf_11_c,f199,0.2944825,0.2195275
19.326944444444443,bead,200,F2,0.56982,br_22_a,rep2,0.64682,0
19.326944444444443,bead,200,F1,0.79791,bf_22_a,f199,0.64682,0.15109000000000006
19.326944444444443,bead,200,G2,0.60174,br_22_b,rep2,0.64682,0
19.326944444444443,bead,200,H2,0.60313,br_22_c,rep2,0.64682,0
19.326944444444443,bead,200,G1,0.73802,bf_22_b,f199,0.64682,0.09120000000000006
19.326944444444443,bead,200,H1,0.75232,bf_22_c,f199,0.64682,0.10550000000000004
19.326944444444443,free,100,E4,0.099187,fr_11_c,rep2,0.10393725,0
19.326944444444443,free,100,D6,0.25173,fr_21_b,rep2,0.10393725,0.14779275000000003
19.326944444444443,free,100,E5,0.20081,ff_21_c,f199,0.10393725,0.09687275
19.326944444444443,free,100,C4,0.10066,fr_11_a,rep2,0.10393725,0
19.326944444444443,free,100,C6,0.23968,fr_21_a,rep2,0.10393725,0.13574275000000002
19.326944444444443,free,100,C3,0.081113,ff_11_a,f199,0.10393725,0
19.326944444444443,free,100,D4,0.085825,fr_11_b,rep2,0.10393725,0
19.326944444444443,free,100,E3,0.076881,ff_11_c,f199,0.10393725,0
19.326944444444443,free,100,D5,0.15139,ff_21_b,f199,0.10393725,0.04745275
19.326944444444443,free,100,D3,0.077713,ff_11_b,f199,0.10393725,0
19.326944444444443,free,100,C5,0.15274,ff_21_a,f199,0.10393725,0.04880274999999999
19.326944444444443,free,100,E6,0.24463,fr_21_c,rep2,0.10393725,0.14069274999999998
19.326944444444443,free,200,E2,0.25499,fr_22_c,rep2,0.1255,0.12949
19.326944444444443,free,200,C1,0.17571,ff_22_a,f199,0.1255,0.050210000000000005
19.326944444444443,free,200,D1,0.19581,ff_22_b,f199,0.1255,0.07031000000000001
19.326944444444443,free,200,E1,0.18955,ff_22_c,f199,0.1255,0.06405
19.326944444444443,free,200,C2,0.30418,fr_22_a,rep2,0.1255,0.17868
19.326944444444443,free,200,D2,0.31276,fr_22_b,rep2,0.1255,0.18725999999999998
19.678333333333335,bead,100,G6,0.41728,br_21_b,rep2,0.28645,0.13083
19.678333333333335,bead,100,G5,0.28531,bf_21_b,f199,0.28645,0
19.678333333333335,bead,100,F6,0.30951,br_21_a,rep2,0.28645,0.023060000000000025
19.678333333333335,bead,100,H6,0.20409,br_21_c,rep2,0.28645,0
19.678333333333335,bead,100,G4,0.18706,br_11_b,rep2,0.28645,0
19.678333333333335,bead,100,H5,0.33244,bf_21_c,f199,0.28645,0.04599000000000003
19.678333333333335,bead,100,G3,0.50469,bf_11_b,f199,0.28645,0.21824
19.678333333333335,bead,100,H4,0.41898,br_11_c,rep2,0.28645,0.13253000000000004
19.678333333333335,bead,100,F3,0.49769,bf_11_a,f199,0.28645,0.21124000000000004
